Argomento;Numero;Cognome;Nome;Titolo;Descrizione;Prezzo;Soffietto;
Filosofia;425;Garin;Eugenio.;Intellettuali italiani del XX secolo.;Roma. Editori Riuniti 1974, 8°, pp. xxii - 370. ;€ 14;
Filosofia;426;Gembillo;Giuseppe.;Raffaello Franchini.;Un itinerario filosofico. Napoli. Nuova Cultura 1976, 8°, pp. 156.;€ 14;
Filosofia;427;Giarizzo ;Giuseppe.; Vico la politica e la storia.;Napoli. Guida 1981, 8°, pp. 270.;€ 10;
Filosofia;428;Goudsbom;Johan.;Nichilismo e cultura.;Bologna. Mulino 1982, 8°, pp. 300. Bross. edit., sovracc. ill.;€ 13;
Filosofia;429;Hartmann;Nicolai.;Il problema dell'essere spirituale.;A cura di Alfredo Marini. Firenze. La Nuova Italia 1971, 8°, pp. Xxviii - 758. Leg. edit. Astuccio.;€ 18;
Filosofia;430;Hartmann;Nicolai.;Introduzione all'ontologia critica.;Introduzione e traduzione di Remo Cantoni. Napoli. Guida 1972, 8°, pp. 230.;€ 13;
Filosofia;431;Hegel;G.W.F. ;Epistolario II. 1808-1818.;A cura di Paolo Manganaro. Napoli. Guida 1988, 8°, pp. 428.;€ 10;
Filosofia;432;Heidegger;Martin.;La fenomenologia dello spirito di Hegel. ;A cura di Eugenio Mazzarella. Napoli. Guida 2001, 8°, pp. 224.;€ 10;
Filosofia;433;Heidegger;Martin.;Per la determinazione della filosofia.;A cura di Giuseppe Cantillo. Napoli. Guida 2002, 8°, pp. 222.;€ 10;
Filosofia;434;Isnardi Parente;Margherita. ;I miei Maestri. ;Bologna. Il Mulino 2003, 8°, pp. x - 162.;€ 12;
Filosofia;435;Kant;Immanuel.;Stato di diritto e società civile.;A cura di Nicolao Merker. Roma. Editori Riuniti 1982, 8°, pp. 394.;€ 14;
Filosofia;436;La Boetie;Etienne.;Discorso sulla servitù volontaria.;Introduzione di Enrico Voccia. Napoli. Immanenza 2014, 8°, pp. 74.;€ 7;
Filosofia;437;Lamettrie;Julien Offroy de.;L'uomo macchina e altri scritti.;A cura di Giulio Preti. Milano. Feltrinelli 1959, 8°, pp. 190.;€ 12;
Filosofia;438;Manno;Ambrogio Giacomo.;Il pensiero di Spinoza tra Scienza e razionalismo del '600.;Napoli. Loffredo 1988, 8°, pp. 284.;€ 12;"""Il problema di Dio nei grandi pensatori. Volume quarto"""
Filosofia;439;Marchianò;Grazia.;L'armonia estetica.;Lineamenti di una civiltà laotziana. Bari. Dedalo 1974, pp. 156.;€ 10;
Filosofia;440;Maschietti;Stefano.;L'interpretazione heideggeriana di Kant. ;Sulla disarmonia di verità e differenza. Bologna. Il Mulino 2005, 8°, pp. xxii - 240.;€ 12;
Filosofia;441;Maso;Stefano.;Capire e dissentire.;Cicerone e la filosofia di Epicuro. Napoli. Bibliopolis 2008, 8°, pp. 366.;€ 14;
Filosofia;442;Montano;Aniello. ;La fiamma e la farfalla ;saggi su Giordano Bruno. Prefazione di Biagio de Giovanni. Salerno. Marte 2003, 8°, pp. 164. Invio autografo. ;€ 10;
Filosofia;443;Negri;Antonio.;Il lavoro di Giobbe.;Il famoso testo biblico come parabola del lavoro umano. Milano. SugarCo 1990, 8°, pp. 168.;€ 14;
Filosofia;444;Ormea;Ferdinando.;La religione del giovane Hegel.;Roma. Napoleone 1972, 8°, pp. 458.;€ 14;
Filosofia;445;Pacchi;Arrigo (a cura).;Materialisti dell'Ottocento.;Bologna. Mulino 1978, 8°, pp. 368.;€ 14;
Filosofia;446;Pacchi;Arrigo.;Cartesio in Inghilterra.;Da More a Boyle. Bari. Laterza 1973, 8°, pp. xvi - 272. Bross. edit., sovracc. Ottimo esemplare.;€ 20;
Filosofia;447;Papini;Mario.;Arbor Humanae Linguae.;L'etimologico di G.B. Vico come chiave ermeneutica della storia del mondo. Bologna. Cappelli 1984, 8°, pp. 394, volume ricco di figure. Ottimo stato.;€ 24;
Filosofia;448;Penzo;Giorgio.;Il superamento di Zarathustra.;Nietzsche e il nazionalsocialismo. Roma. Armando 1987, 8°, pp. 360.;€ 15;
Filosofia;449;Platone.;;Tutti gli scritti.;A cura di Giovanni Reale. Milano. Bompiani 2001, 8#, pp. 1850, con 15 ill. n.t. Leg. edit., sovracc. ill. ;€ 14;
Filosofia;450;Poma;Andrea.; Impossibilità e necessità della teodicea. ;"Gli ""Essais"" di Leibnitz. Milano. Mursia 1995, 8°, pp. 264.";€ 12;
Filosofia;451;Portale;Mariantonella.;"Giovanni Marchesini e la ""Rivista di Filosofia e Scienze Affini"".";La crisi del positivismo italiano. Milano. Angeli 2010, 8°, pp. 216.;€ 12;Gli articoli, le rubriche, le rassegne, gli editoriali e le notizie di una rivista definiscono l'ambiente filosofico... 
Filosofia;452;Pucci;Raffaele.;La filosofia e l'unità della cultura.;Napoli. Lse 1971, 8°, pp. 130.;€ 12;
Filosofia;453;Racinaro;Roberto.;Il futuro della memoria.;Filosofia e mondo storico tra Hegel e Scheler. Napoli. Guida 1985, 8°, pp. 306.;€ 12;
Filosofia;454;Reichenbach;Hans.;La nascita della filosofia scientifica. ;Bologna. Il Mulino 1961, 8°, pp. 316. Leg. cart. edit.;€ 13;
Filosofia;455;Rensi;Giuseppe.;Autorità e libertà;a cura con un'introduzione di Aniello Montano.  Napoli. Bibliopolis 2003, 8°, pp. 155 con 6 ill. f.t.;€ 12;
Filosofia;456;Riccati;Carlo.;"""Processio"" et ""Explicatio"".";La doctrine de la création chez Jean Scot et Nicolas de Cues. Napoli. Biblipolis 1983, 8°, pp. 278.;€ 10;
Filosofia;457;Rossi;Lino.;Occasioni.;Saggi di varia filosofia. Bologna. Alfa 1993, 8°, pp. 172.;€ 10;
Filosofia;458;Rossi;Paolo (a cura).;La nuova ragione.;Scienza e cultura nella società contemporanea. Bologna. Mulino 1981, 8°, pp. 254.;€ 14;
Filosofia;459;Saitta;Giuseppe.;Le origini del Neo-Tomismo nel secolo XiX.;"Con prefazione di Giovanni Gentile. Bari. Laterza 1912, 8°, pp. xii - 286.  Brossura edit. ill. ""Biblioteca di Cultura Moderna n. 58.""";€ 15;
Filosofia;460;Sartre;Jean Paul.;Questioni di metodo.;A cura di Franco Fregnani. Milano. Saggiatore 1958, 8°, pp. 256.;€ 12;
Filosofia;461;Sasso;Gennaro.;Il logo, la morte.;Napoli. Bibliopolis 2010, 8°, pp. 448.;€ 14;
Filosofia;462;Sesto Empirico.;;Contro gli Astrologi.;A cura di Emidio Spinelli. Napoli. Bibliopolis  2000, 8°, pp. 222, con 4 tavole f.t. ;€ 12;
Filosofia;463;Sirri;Raffaele.;Le opere e i giorni d'un filosofo.;Bernardino Telesio. Napoli. Istituto Italiano per gli Studi Filosofici 2006, 8°, pp. 324, con ill. n.t.;€ 10;
Filosofia;464;Sorel;Georges.;Scritti politici e filosofici.;A cura di Giovanna Cavallari. Torino. Einaudi 1975, 8°, pp. lxx - 312.;€ 10;
Filosofia;465;Spacucci;Felice.;Problematica sociale in Marx e San Francesco.;Napoli. Laurenziana 1968, 8°, pp. 226.;€ 12;
Filosofia;466;Spadolini;Giovanni (a cura).;Il pensiero politico di Giorgio Sorel.;Con la collaborazione didattica di Leone Bortone. Firenze. Le Monnier 1972, 8°, pp. 200.;€ 12;
Filosofia;467;Spaventa;Bertrando. ;Esperienza e metafisica.;Edizione critica a cura di Alessandro Savorelli. Napoli. Morano 1983, 8°, pp. 266. Leg. edit., sovracc. ;€ 14;
Filosofia;468;Telesio;Bernardino.;De rerum natura iuxta propria principia. ;Prefazione di Maurizio Torrini. Napoli. Istituto Suor Orsola Benincasa 1989, 8°, pp. xiv- 210. Leg. t.t. edit., sovracc. Astuccio.  ;€ 20;Ristampa anastatica dell'edizione Parigi 1570 con correzioni e aggiunte di Bernardino Telesio. Altra edizioni idem 1989, ma in brossura editoriale. Euro 15,00
Filosofia;469;Vacca;Giuseppe.;Politica e filosofia in Bertrando Spaventa.;Bari. Laterza 1967, 8°, pp. 300.;€ 12;
Filosofia;470;Vallese;Giulio.;Studi di umanesimo.;Napoli. Ferraro 1972, 8°, pp. 174. Intonso.;€ 10;
Filosofia;471;Veca;Salvatore.;Questioni di vita e conversazioni filosofiche.;Milano. Rizzoli 1991, 8°, pp. 246. Leg. edit., sovracc. ill.;€ 12;
Filosofia;472;Venturi;Franco.;Giovinezza di Diderot (1713 - 1753).;Palermo. Sellerio 1988, 8°, pp. 338.;€ 12;
Filosofia;473;Vico;Giambattista.;De Antiauissima Italorum Sapientia;"con gli Articoli del ""Giornale de' Letterati d'Italia"" e le risposte del Vico. A cura e con introduzione di Fabrizio Lomonaco postfazione di Claudia Megale.  Napoli. Diogene 2013, 8°, pp. xxviii - 326. Traduzione a fronte.  ";€ 20;
Filosofia;474;Vico;Giambattista.;De nostri temporis Studiorum Ratione.;A cura e con introduzione di Fabrizio Lomonaco. Napoli. Diogene 2014, 8°, pp. xxxii - 244. Traduzione a fronte.  ;€ 20;
Filosofia;475;Vico;Giambattista.;Institutiones Oratoriae. ;Testo critico versione e commento di Giuliano Crifò. Napoli. Istituto Suor Orsola Benincasa 1989, 8°, pp. cxii - 568. Leg. t.t. edit., sovracc. Astuccio.  ;€ 25;Altra edizioni 1995, in brossura editoriale. Euro 18,00
Fotografia;476; Karlsten;Evald.;Hasselblad.;Foto Victor Hasselblad, Philippe Halsman, Lennart Nilsson.  /senza data (metà anni '80), 4°, pp. 128, interamente fotografico, ricca la parte di foto su Hasseblad. Leg. eEdit., sovracc. ill.;€ 35;"""Un giorno all'aeroporto di New York, il doganiere incuriosito guardando il documento esclamò: ""Lei ha un cognome ben noto, si chiama come la fotocamera!"" Allora il distinto signore rispose con un sorriso ""Io sono la fotocamera…2"
Fotografia;477;Autori diversi.;;Masterpieces of Erotic Photography.;London. Talisman 1977, 4°, pp. 120, con molte ill. in nero e a colori n.t. Leg. edit., sovracc. ill. ;€ 20;
Fotografia;478;Bertelli;Pino.;Della fotografia situazionista.;"Storia ereticale della fotografia sociale. Sulle scritture e i simulacri fotografici. Prefazione di Antonio Gilardi. Napoli. Città del Sole 2004, 8°, pp. 328, con molte foto bn ft.

";€ 18;
Fotografia;479;Betto;Guglielmo.;I frutti tropicali in Italia.;Alla scoperta di frutti sconosciuti: come coltivarli e come mangiarli. Milano. Rizzoli 1982, 8°, pp. 270, con disegni e 8 tavole f.t.;€ 10;
Fotografia;480;Calvenzi Giovanna, Celentano Fabrizio, Lazzarin Paolo.;;Dizionario della Fotografia.;2035 termini spiegati ed illustrati. Roma. Ciapanna 1985, 8°, pp. 248, con molte ill. n.t. Leg. edit. ill. Timbro d'app. a biblioteca privata.;€ 14;
Fotografia;481;Castronovo;Valerio (a cura).;Album italiano, giovani.;Con un saggio di Omar Calabrese, iconografia di Pepa Sparti. Bari. Laterza 2005, 4°, pp. 296, oltre 150 foto bn e a col. Leg. edit., sovracc. ill.;€ 16;
Fotografia;482;Catalogo Mostra a cura di Enzo D'Acunto e Nicola Mattera. ;;Ischia. I luoghi, le epoche, le trasformazioni.;Paolo Buchner e l'isola d'Ischia: nostalgie di un'epoca. Ischia. Planning 1998, 4°, pp. 114 di foto. Leg. edit., sovracc. Ill. ;€ 25;Si tratta delle foto scattate da Buchner durante la prima metà del Novecento.
Fotografia;483;D'Alessandro;Luciano.;Così Capri.;Capri comme il faut la voir. Testo di Graham Greene. Milano. Ediphoto 1972, 8°, pp. 102 con 116 foto bn ft. Sciupato.;€ 16;
Fotografia;484;Hedgecoe;John.;Fotografare il Paesaggio.;teoria e tecnica della fotografia creativa all'aperto. Milano. Giorgio Mondadori 224, con molte foto bn e a colori. Leg. edit., sovracc. ill. ;€ 14;
Fotografia;485;Hedgecoe;John.;La fotografia a colori. ;Novara. De Agostini 1980, 4°, pp. 304, con molte ill. a colori n.t. Leg. edit., sovracc. a colori. ;€ 20;
Fotografia;486;Jodice;Mimmo.;Naples une archeologie future.;Paris. Institut Culturel Italien 1982, 4°, pp. 76 (non numerate), con foto bn.;€ 30;
Fotografia;487;Jodice;Mimmo.;Suor Orsola.;Cittadella monastica nella Napoli del Seicento. Testi di Antonio Villani, Elena Croce, Luigi firpo, Claudio Magris… Milano. Mazzotta 1990, 4°, pp. 152, con 64 foto bn ft.;€ 20;
Fotografia;488;Kijima;Takashi (foto).;Orchidee.;Colori suggestionii di un magico fiore. Testi di Yoshio Udagawa.Milano.Mondadori 1988, 4°, pp. 204, foto a colori. Leg. edit., sovracc. ill.;€ 15;"""Questa raccolta di foto è una sorta di libro illustrato per adulti, che ossessionati dal ritmo incalzante della vita hanno talvolta bisogno di ritrovare l'infanzia e dimenticare il tempo presente""."
Fotografia;489;Lucas;Uliano (a cura di).;Storia d'Italia Einaudi. Annali 20.;"L'immagine fotografica, immagini della storia del paese dal 1945 ad oggi. Torino, 8°, pp. xxxvi - 726, con 534 foto bn ft di grandi fotografi. Leg. edit., sovracc. Astuccio.
";€ 65;Foto di: Sellerio, Ghirri, Giancolombo,   Strand, Zannier, D'Alessandro, Biasucci...
Fotografia;490;Miraglia;Marina (a cura).;Federico Peliti 1844-1914.;Un fotografo piemontese in India al tempo della Regina Vittoria. Roma. Peliti Associati 1993, 4°, pp. 294, con 172 foto bn ft. Leg. edit., sovracc. Ill.;€ 25;
Fotografia;491;Morello;Paolo.;Amen fotografia.;1839-2000. Immagini e libri dall'archivio di Italo Zannier. Milano. Skira 2000, 4°, pp. 212, con 171 foto a colori e bn ft.;€ 18;
Fotografia;492;Perec Georges (testo),;Bober Robert (foto).;Recits d'Ellis Island.;Hostoire d'errance et d'espoir. Paris. Pol 1994, 8°, pp. 156, con foto a colori e bn che raccontano l'emigrazione europea negli Stati Uniti. Dedica a penna di Robert (Bober).;€ 35;
Fotografia;493;Prassi;Mario (testo).;Modena '77 una città, un festival.;Prefazione di Luca Pavolini. Festival Nazionale de L'Unità, Modena, 3 - 18 settembre 1977, 8°, pp. 100 n.n.,  fotografie bn, copertina un po’ sciupata, per il resto ottimo.;€ 15;
Fotografia;494;Settimelli W.,;Zevi F. (a cura).;Gli Alinari.;Fotografi a Firenze 1852-1920. Firenze. Alinari 1977, 4°, pp. 318, con  317 foto bn nt e ft.;€ 15;
Fotografia;495;Torquati;Walter.;Guida alla Camera oscura.;Roma. Effe 1973, 8°, pp. 216. Leg. Cart. Ill.;€ 13;
Fotografia;496;Zannier;Italo (a cura).;Ferruccio Leiss fotografo a Venezia. ;Milano. Electa 1979, 4°, pp. 94, con molte foto n.t.;€ 15;
Gastronomia;497;Anonimo.;;130 Maniere di preparare Liquori, Rosoli e Bevande diverse.;Firenze. Salani 1916, 16°, pp. 172.  ;€ 15;
Gastronomia;498;Cortelli Lucrezi;Nice.;Le ricette della nonna;(cucina tipica dell'aquilano). Prefazione di Giuseppe Porto. Teramo. Egi 1969, 16°, pp. 176.;€ 12;(l'arte di mangiar bene in Abruzzo). 
Gastronomia;499;Ferrari Claudia (a cura).;;Il Cibo e l'Alimentazione. ;Milano. Mazzotta 1981, in folio, pp. 158, con molte ill.;€ 20;Dalle 60.000 voci e dalle 3.00' tavole. Voci e tavole della gastronometria dall'Encyclopaèdie di D'Alambert e Diderot.
Gastronomia;500;Iotti;Mario.;"Storia del formaggio di grana ""Parmigiano - Reggiano"" (1200 - 1990).";Presentazione di Ugo Bellocchi. Modena. Aedes Muratoriana 1991, 8°, pp. xiv - 206, con 46 tavole f.t. Leg. edit., sovracc. ill. ;€ 18;
Gastronomia;501;Nencioli;Maria.;Caciucco.;Come si cucina il pesce. Seconda edizione. Disegni di Mauro Cammilli. Firenze. Olimpia 1964, 8°, pp. 152, con disegni nel t. e 6 tavole f.t. Leg. mz t., ill. ;€ 22;
gastronomia;502;Oberosler;Giuseppe.;Il tesoretto della pasticceria e della dispensa.;900 ricette per dolci di cucina. Il pane. Brioches. Paste da caffè e da latte. Milano. Hoepli 1977, 16°, pp. vii - 384.;€ 15;
Gastronomia;503;Pernici;Ernesta.;Cucina Pratica.;Salò. Stamperia Gio. Devoti 1932, 16°, pp. 92. Invio autografo.;€ 18;"""Ogni arte, ha per miglior maestro la pratica."" "
Gastronomia;504;Saporito;Mario.;Guida al Tagliocarne.;Ricette e consigli per una sicura identificazione e un razionale utilizzo delle carni bovine. Prefazione di Giuseppe Torchio. Parma. Battei 1990, 8°, pp. 114, con ill. n.t.;€ 12;In appendice un capitolo dedicato ai salumi: cibi che mettono allegria.
Gastronomia;505;Semper;Olim.;Le ricette di Donna Matilde. ;Napoli. Arte Tipografica 2001, 8°, pp. 76. ;€ 8;… una trascrizione di pietanze da confezionare, dalle più complesse alle più semplici…
Gastronomia;506;Veronelli ;Luigi.;Il libro delle Salse.;Milano. Mondadori 1974, 8° , pp. 202, con 16 tavole a colori f.t. Leg. t.t. edit., sovracc. ill.  ;€ 15;
Gastronomia;507;Veronelli Luigi + Paolini e Silvestri.;;Il libro delle Frittate.;Milano. Mondadori 1975, 8° , pp. 166, con 8 tavole a colori f.t. Leg. t.t. edit., sovracc. ill.  ;€ 14;
Geografia;508;Biasutti;Renato.;Il paesaggio terrestre. ;Torino. Utet 1947, 8°, pp. 380, con 3 tavole in nero e a colori e 209 figure nel testo. Leg.mz tela, edit., titoli in oro.;€ 12;
Geografia;509;Castaldi;Francesco.;Il paesaggio geografico. ;Napoli. Cymbra 1963, 8°, pp. 174. ;€ 8;
Geografia;510;Colamonico;Carmelo.;La carte geografiche.;Per i corsi universitari di esercitazioni cartografiche. Settima edizione riveduta. Napoli. Loffredo 1966, 8°, 98.;€ 10;
Giornali - Riviste;511;"""Il Borghese""  ";Direttore Mario Tedeschi.;"Annata 1958: 1° Semestre, dal n. 1, 2 gennaio, al numero 26, 26 giugno,  pp. 1104, con molte ill. n.t.;  3° Trimestre, dal n. 27, 3 luglio al n. 39, 25 settembre, pp. 520; 4° Trimestre, dal n. 40 al n. 52, pp. 520.";Con molte ill. in nero e a colori n.t. Leg. in similpelle rossa, titoli e fregi in oro, conserva le copertine originali. Buon esemplare.;€ 40;Scritti di L. Compagnone, G. Guareschi, H. Furst, G. Ansaldo, G. Prezzolini, P. Buscaroli…
Giornali - Riviste;512;"""Il Borghese""  ";Direttore Mario Tedeschi.;"Annata 1962: 1° trimestre, dal n. 1 (4 gennaio), al n. 13 (29 marzo), pp. 520;  2° trimestre, dal n. 14 (5 aprile), al n. 26, (28 giugno), pp. 360; 3° trimestre dal n. 27 (5 luglio), al n. 39 (27 settembre) pp. 520 (numerazione da p. 361 a p. 720 e da p. 1a p. 160); 4° da n. 40 (4 ottobre) a n. 52 (27 dicembre), pp. 520. ";Con molte ill. in nero e a colori n.t. foto e pubblicità. Leg. in similpelle rossa, titoli e fregi in oro, conserva le copertine originali. Buon esemplare.;€ 40;Scritti di L. Compagnone, G. Guareschi, H. Furst, G. Ansaldo, G. Prezzolini, P. Buscaroli…
Giornali - Riviste;513;"""Il Borghese""  ";Direttore Mario Tedeschi.;"Annata 1963: 1° trimestre, dal n. 1 (3 gennaio), al n. 12 (21 marzo), pp. 560;  2° trimestre, dal n. 13 (28 marzo), al n. 25, (28 giugno), pp. 604; 3° trimestre dal n. 26 (4 luglio), al n. 41 (10 ottobre) pp. 734; 4° da n. 42 (7 ottobre) a n. 52 (26 dicembre), pp. 604. ";Con molte ill. in nero e a colori n.t. foto e pubblicità. Leg. in similpelle rossa, titoli e fregi in oro, conserva le copertine originali. Buon esemplare.;€ 40;Scritti di L. Compagnone, G. Guareschi, H. Furst, G. Ansaldo, G. Prezzolini, P. Buscaroli…
Giornali - Riviste;514;"""Il Borghese""  ";Direttore Mario Tedeschi.;"Annata 1964: 1° trimestre, dal n. 1 (2 gennaio), al n. 12 (26 marzo), pp. 624;  2° trimestre, dal n. 13 (2 aprile), al n. 29, (16 giugno), pp. 720; 3° trimestre dal n. 30 (23 luglio), al n. 42 (15 ottobre) pp. 624; 4° da n. 43 (22 ottobre) a n. 52 (31 dicembre), pp. 632. ";Con molte ill. in nero e a colori n.t. foto e pubblicità. Leg. in similpelle rossa, titoli e fregi in oro, conserva le copertine originali. Buon esemplare.;€ 40;Scritti di L. Compagnone, G. Guareschi, H. Furst, G. Ansaldo, G. Prezzolini, P. Buscaroli…
Giornali - Riviste;515;Addeo;Girolamo.;Il giornalismo napoletano tra Settecento e Ottocento.;Napoli. Loffredo 2001, 8°, pp. 248.;€ 10;
Giornali - Riviste;516;Monicelli;Mino.;Il giornalista.;Firenze. Vallecchi 1964, 8°, pp. 300. ;€ 10;
Giornali - Riviste;517;Rago;Michele.;Manuale del Giornalista.;Roma. Edizione di cultura sociale 1952, 8°, pp. 324.;€ 10;
Giornali - Riviste;518;;;Il grillo parlante dell'Unità d'Italia.;Carlo Collodi giornalista scelto da Sigfrido Bartolini. Firenze. Pagliai 2011, 8°, pp. 62, con molte fig. bn nt.;€ 12;
grammatiche;519;Morand;C. ;dialoghi classici, familiari, ed altri;per uso degli studenti delle lingue francese ed italiana con esercizii preliminari. Nuovissima edizione su la VI. di Lione. Interamente riformata dalla parte italiana, riveduta, corretta, ed accresciuta di alcune massime e proverbi scelti, per opera di Giuseppe Madia... Napoli. Tipografia di G. ranucci 1853, 8#, pp. 344. Testo su due colonne italiano e francese. Preziosa legatura mz pelle, titoli e fregi in oro. ;€ 25;
grammatiche;520;;;Compendiaria graecae grammatices Instutucio ad usum Seminarii Patavinii;Suprems hac editione cura, atque Studio casrtigata… Editio tertia Napolitana. Napoli. Ex Tipografia Migliacci 1835, 8°, pp. 270. Cop. muta. ;€ 35;
Grammatiche ;521;Monelli;Paolo.;Barbaro dominio. Seicentocinquanta esotismi esaminati, combattutti e banditi dalla lingua con antichi e nuovi argomenti, storia ed etimologia delle parole e aneddoti per svagare il lettore.;Terza edizione. Milano. Hoepli 1957, 8°, pp. Xiv - 404. Brossura edit. Illustrata.;€ 30;
